level,province_nesdc_en,type,sector,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Regional,NORTHEASTERN,Chain Volume Measures,Transportation and storage,14409.72819,15796.73137,15933.79713,15334.01106,15745.23904,15972.11843,16288.12638,16948.52445,15677.67985,14710.68212,15709.32867,16629.77405,16443.37113,17581.83691,17507.36357,17390.60501,19532.11667,20775.08891,21486.13476,22096.62349,21371.64307,22693.09291,25257.57025,25413.68006,26951.32104,25233.18471
Regional,NORTHEASTERN,Chain Volume Measures,Accommodation and food service activities,9247.673865,10052.40205,9412.858317,8305.915461,8826.667002,8970.754196,8471.494362,7981.560103,7931.690677,9967.895768,10607.50383,9917.276634,9365.775813,9220.817352,10140.64371,10502.79526,11644.39701,10733.47815,11292.16996,11306.76528,12159.50271,12905.01307,14214.05573,15326.31566,16602.56441,14976.6578
Regional,NORTHEASTERN,Chain Volume Measures,Information and communication,3717.364639,4478.210467,4925.079902,5332.961191,5575.129601,5548.411504,7464.307162,8238.138768,9076.442708,9640.435409,10560.95111,10044.07818,10233.88844,11447.16387,11314.31597,11856.36738,12317.8067,12724.77751,12037.17286,12305.96627,14079.60583,13383.56878,14418.52747,16613.06178,19982.95804,19141.02042
Regional,NORTHEASTERN,Chain Volume Measures,Financial and insurance activities,26825.87855,29542.1574,27050.28661,24055.61989,18960.09216,18938.6543,19238.16602,20469.45491,21879.23171,23437.86628,26207.48915,30137.41345,32208.52805,30663.88108,35633.13028,38399.49114,39894.94817,46560.697,53324.02966,58284.97952,63022.97363,70645.22652,73936.16997,78716.24457,81585.22576,85172.42528
Regional,NORTHEASTERN,Chain Volume Measures,Real estate activities,20679.06628,23896.3637,28106.39102,33684.60671,39322.91518,40319.83408,39742.03612,45169.29647,48281.22657,50506.62024,52868.20522,58356.34836,60422.03379,61178.87878,63157.48864,67885.8237,69018.06213,67232.97108,71639.6768,57856.58533,61638.88696,66007.6848,73038.47596,72482.91801,70938.19898,74183.8293
Regional,NORTHEASTERN,Chain Volume Measures,"Professional, scientific and technical activities",130.008455,175.501188,217.735106,144.125935,185.78692,187.578731,199.238862,244.483007,263.653367,254.514546,302.807443,310.905449,355.955068,393.755241,396.102963,339.723191,364.549389,383.537333,387.728068,444.204002,641.312965,700.62065,769.719521,790.404839,899.427932,872.698993
Regional,NORTHEASTERN,Chain Volume Measures,Administrative and support service activities,489.470839,1253.447559,1349.576282,710.126248,786.011309,902.466215,1536.204935,1757.619426,2030.68782,2194.643692,2031.259398,2002.702406,2264.864121,2613.197523,2471.075836,2659.181452,2689.29362,2185.293526,2443.571078,2501.725133,2562.837596,2605.902049,2904.663657,3087.872862,3208.575513,2219.428235
Regional,NORTHEASTERN,Chain Volume Measures,Public administration and defence; compulsory social security,34755.03886,37283.39402,40533.84759,43920.1861,48931.90728,54709.20801,55064.03117,61126.55698,61942.58307,62819.81885,62995.25879,56798.10663,54263.87721,43533.8571,44472.39853,52713.24133,56897.90001,67133.38488,56582.65141,41841.67717,46337.65586,45237.48541,45208.1465,46716.25725,47495.90081,47060.33069
Regional,NORTHEASTERN,Chain Volume Measures,Education,53041.89998,55688.24372,60687.68022,61922.66801,58680.46206,59410.54344,59708.13726,58253.8389,63250.7,65774.66582,68587.37379,75169.9271,80049.12534,80903.72256,84238.21715,89758.70103,97103.00426,106207.629,109570.5147,109049.4254,104678.1506,103103.4928,102952.8664,98043.37442,96757.7355,97383.14988
Regional,NORTHEASTERN,Chain Volume Measures,Human health and social work activities,14322.15934,14352.50773,15116.42684,16081.71589,17164.97593,17545.78464,17321.40792,18326.98445,17931.22036,19030.73478,19210.48951,19202.68258,19888.76846,21983.09798,24637.43931,24591.5304,25811.91183,28024.95916,28870.46231,30192.33382,30560.92503,31254.84642,32318.70844,34200.65388,35754.77079,37870.70839
Regional,NORTHEASTERN,Chain Volume Measures,"Arts, entertainment and recreation",513.070027,745.049573,710.119142,675.30263,738.787359,748.753149,768.180059,801.507971,1533.262924,2969.49365,3228.961257,2672.536221,1131.964418,1007.022293,956.879722,1245.380248,1446.590152,1686.471077,1828.166874,1892.742311,2045.932029,2896.578066,3120.599696,3648.0614,4206.716432,3553.712298
Regional,NORTHEASTERN,Chain Volume Measures,Other service activities,5144.628877,5270.754994,5385.31624,5210.49009,5463.013718,5671.686202,6002.482935,5720.794012,6772.764336,7320.101647,7964.740968,7475.082419,8172.320951,8590.542,10637.43861,9149.120957,9586.577203,10907.97084,11156.8208,10783.03728,10964.16585,11122.41875,11458.86076,11647.97396,11474.59918,11202.3113
Regional,NORTHEASTERN,Chain Volume Measures,Gross regional product (CVMs),446328.8688,481912.9042,486183.1136,455315.9107,481737.1862,484212.6133,489424.7536,517152.3145,563384.5627,578727.9599,589442.575,621614.5325,655427.1455,649480.9902,690642.0221,729980.935,783024.8807,842078.0329,850756.8055,847244.5656,873166.1478,901749.8131,934593.205,970474.6858,971404.1274,957499.1635
Regional,NORTHERN,Current Market Prices,Agriculture,60657.08931,75487.40905,74435.24764,85949.56753,73084.34774,69746.55125,81248.71745,87290.06664,101659.6639,111482.3916,134333.6792,144519.4897,154146.1871,209296.2367,183512.3446,230785.1747,262962.2024,361818.8218,371314.9053,346047.5132,304620.5953,287824.5059,303454.3828,337718.7593,332163.5904,301040.6997
Regional,NORTHERN,Current Market Prices,Agriculture,60657.08931,75487.40905,74435.24764,85949.56753,73084.34774,69746.55125,81248.71745,87290.06664,101659.6639,111482.3916,134333.6792,144519.4897,154146.1871,209296.2367,183512.3446,230785.1747,262962.2024,361818.8218,371314.9053,346047.5132,304620.5953,287824.5059,303454.3828,337718.7593,332163.5904,301040.6997
Regional,NORTHERN,Current Market Prices,"Agriculture, forestry and fishing",60657.08931,75487.40905,74435.24764,85949.56753,73084.34774,69746.55125,81248.71745,87290.06664,101659.6639,111482.3916,134333.6792,144519.4897,154146.1871,209296.2367,183512.3446,230785.1747,262962.2024,361818.8218,371314.9053,346047.5132,304620.5953,287824.5059,303454.3828,337718.7593,332163.5904,301040.6997
Regional,NORTHERN,Current Market Prices,Non-Agriculture,259038.2149,292861.8442,306453.0226,300419.2391,312747.6608,310846.3365,315440.4006,355806.1863,392983.8015,417655.799,453964.4935,490311.3593,514475.3942,544090.2621,579345.5453,629105.7954,663173.5751,737537.8366,752784.0194,766956.8076,794846.0018,859730.2345,893580.3119,934874.0662,966967.6502,927266.314
Regional,NORTHERN,Current Market Prices,Industrial,64703.05087,70570.13037,75118.01121,72663.76856,76472.95516,73226.61424,70532.63366,88593.92776,111319.85,114943.3703,121548.1396,138887.7043,148019.9385,161794.8905,181246.6856,205742.3883,218150.0415,214295.0248,221654.2523,226550.3084,217993.6127,243754.5767,242858.5594,250235.4345,257665.4837,240540.7478
Regional,NORTHERN,Current Market Prices,Mining and quarrying,14787.11456,16759.87383,19063.3015,17055.21115,17005.57161,20497.9664,19422.04917,20935.6976,21146.21474,23225.51757,26838.894,30436.33914,31641.73964,34222.54643,42813.04032,45596.84983,48136.13006,56901.39195,58790.90667,57978.16202,45377.13101,44976.29626,41926.12111,44627.60722,42625.92546,33940.58785
Regional,NORTHERN,Current Market Prices,Manufacturing,42260.3585,46302.80543,47420.34192,45393.53648,50249.57247,43042.18715,41257.75128,57707.97133,79807.69095,80289.32609,82425.16348,95265.36283,103147.7695,114383.1784,122946.1518,143013.4176,152615.7059,137937.0824,141162.4583,145502.4382,149293.5542,172863.4676,173175.3232,179301.5163,187070.6363,177871.8181
Regional,NORTHERN,Current Market Prices,"Electricity, gas, steam and air conditioning supply",6823.717317,6639.659093,7682.694395,9256.070512,8154.996202,8409.13116,8547.948028,8948.667798,9319.80176,10266.33039,10908.86206,11976.1455,11996.48253,11792.37199,13752.73234,15289.22599,15391.87531,17105.12668,18575.16748,19485.4659,19406.42594,21340.50039,22606.21076,21070.81554,22937.81497,23048.33999
Regional,NORTHERN,Current Market Prices,"Water supply; sewerage, waste management and remediation activities",831.860484,867.792023,951.673395,958.950421,1062.814878,1277.329531,1304.885187,1001.591035,1046.142561,1162.196274,1375.220032,1209.856844,1233.946897,1396.793632,1734.761104,1842.894843,2006.330251,2351.423714,3125.719833,3584.242296,3916.501481,4574.312445,5150.904356,5235.495449,5031.106966,5680.001877
Regional,NORTHERN,Current Market Prices,Services,194335.164,222291.7138,231335.0114,227755.4705,236274.7056,237619.7222,244907.767,267212.2585,281663.9515,302712.4286,332416.3539,351423.655,366455.4557,382295.3716,398098.8597,423363.4071,445023.5335,523242.8118,531129.7671,540406.4992,576852.3891,615975.6578,650721.7525,684638.6318,709302.1665,686725.5662
Regional,NORTHERN,Current Market Prices,Construction,26432.20139,34263.96881,30898.65358,19978.65502,21819.37648,18570.89033,20304.0094,23265.008,25206.40979,26083.85933,29704.4599,31313.93502,35550.06028,35616.75203,36707.23595,37496.60352,37563.61501,47075.72783,46688.5994,44308.68669,48627.70967,50671.57964,51486.78068,53221.28339,53628.97001,55755.89249
Regional,NORTHERN,Current Market Prices,Wholesale and retail trade and repair of motor vehicles and motorcycle,41971.39202,48745.91429,53212.60592,50958.12191,49936.23087,47358.92856,48736.0442,52353.31108,55333.90139,57380.06946,62587.11217,66947.456,69942.54079,78059.46578,87297.60064,95520.57675,98319.48475,121471.1808,121584.8396,129331.8486,136474.0654,149929.5939,160001.4694,173329.0916,177797.4567,170449.6882
Regional,NORTHERN,Current Market Prices,Transportation and storage,11791.09317,12367.30631,13066.77523,12881.91161,13119.72628,12913.85264,12538.16747,12177.94079,12307.01897,14360.81695,14817.97944,16667.07993,17031.62409,17123.66863,17127.14624,16749.82062,15659.54344,19056.67355,18679.18138,21212.06821,24869.80883,27601.14374,31999.38108,34316.9755,38245.39841,29970.86949
Regional,NORTHERN,Current Market Prices,Accommodation and food service activities,7312.706454,7718.52928,8141.256482,8202.58663,9477.17675,10075.37677,10345.65889,9670.970717,9355.337884,11127.99173,11745.17977,12587.21678,13670.04891,13907.09168,12396.26676,13012.93591,14135.94647,16721.29435,18473.81975,19986.58066,23214.63387,25195.79523,27852.8229,31469.84747,34959.11087,23816.19836
Regional,NORTHERN,Current Market Prices,Information and communication,4225.006737,4442.788181,4564.296741,5009.70567,5649.104052,5194.879392,6804.714111,7376.695682,8834.686059,9103.595231,8784.763501,8392.980701,7862.485057,8224.990161,8142.983001,8690.340807,9522.310851,9891.60589,9570.329718,9315.590281,10344.30773,9425.400485,10730.2616,12500.23666,14695.29972,14214.90157
Regional,NORTHERN,Current Market Prices,Financial and insurance activities,18289.36807,21265.73162,20111.8472,19431.04586,15027.24873,15315.30828,16188.22162,18177.66992,18738.57883,22074.76883,25226.70616,31194.47741,35383.11263,36640.77773,37893.89666,41402.94472,44205.32478,52469.23087,59502.65411,65903.64236,71064.29159,77395.30212,79778.14924,83138.28753,86791.72735,88091.03667
Regional,NORTHERN,Current Market Prices,Real estate activities,14629.09043,17151.25544,19422.0787,22924.34327,27784.55256,28632.12591,27156.03988,30122.7914,31463.87166,32225.00393,33380.05199,36458.98456,35238.39224,36869.09868,37753.04867,38888.88392,39729.62281,40521.24769,41989.0397,39016.09263,38870.59533,43386.98625,45725.03157,47941.34226,47777.13316,50644.19097
Regional,NORTHERN,Current Market Prices,"Professional, scientific and technical activities",770.636476,894.166843,485.485535,219.443377,442.901508,258.653398,275.286001,327.555743,356.390022,301.326777,301.481099,470.091872,581.870128,641.409396,587.668098,540.812745,566.020097,708.866278,729.055938,773.423131,1073.370685,1258.409373,1460.407265,1616.237109,1987.715862,1749.545992
Regional,NORTHERN,Current Market Prices,Administrative and support service activities,3621.380312,4674.226521,4720.989585,3079.511678,2222.990997,2396.679154,2699.896658,3927.212945,4572.237096,4396.668934,3314.976806,4204.599079,3917.777205,5022.306652,4696.721322,4686.407905,5164.47214,4785.100568,5049.955795,5621.722985,5766.532173,7033.311007,7637.123768,9313.86473,8891.901336,4951.951552
Regional,NORTHERN,Current Market Prices,Public administration and defence; compulsory social security,24761.28982,26922.43221,29905.83355,33820.08601,37135.71073,41820.99609,43264.30058,47444.98185,50376.08969,53706.43141,61544.35019,57367.52545,55036.51763,50056.9903,51533.10458,57528.66921,63056.96358,81322.95857,73197.13207,57344.96466,60605.1263,62244.77418,65329.95235,69435.06989,72113.66441,73192.8809
Regional,NORTHERN,Current Market Prices,Education,27261.26391,28933.64654,31172.1744,34551.17027,35344.24143,36095.48832,36392.09044,40393.81986,41808.34131,44615.18829,51399.72557,55828.56463,61829.96994,66411.57304,68149.68546,71594.83839,76462.64901,84649.23514,87816.26008,96557.72269,102675.7051,105270.901,108507.278,104128.2198,104655.1307,106640.186
Regional,NORTHERN,Current Market Prices,Human health and social work activities,9829.348692,10956.10449,11412.5817,12278.35407,13726.63951,14159.86508,15014.34693,16552.26384,16443.48676,18836.50679,19932.51998,20945.3891,21929.29877,24034.40281,25468.56358,27235.71971,29187.66391,31715.75132,33966.31836,37004.08763,38561.94857,40857.87363,43821.41043,47696.20827,50257.56462,50736.97301
Regional,NORTHERN,Current Market Prices,"Arts, entertainment and recreation",388.894476,595.745559,629.456492,644.163155,643.75464,662.829577,675.227259,687.103833,1222.545405,2268.577313,2660.967282,2202.999387,1295.236658,1173.378367,1124.755849,1497.843419,1780.366458,2169.817588,2284.077178,2235.974369,2254.511619,2779.183636,3387.239924,3787.460823,4497.220189,4002.911423
Regional,NORTHERN,Current Market Prices,Other service activities,3051.492052,3359.897724,3590.976242,3776.372008,3945.051074,4163.848757,4513.763535,4734.932883,5645.056677,6231.623661,7016.080034,6842.355062,7186.521354,8513.46634,9220.182937,8517.009506,9669.550244,10684.12139,11598.50404,11794.09427,12449.78219,12925.40361,13004.44429,12744.5067,13003.8732,12508.33966
Regional,NORTHERN,Current Market Prices,Gross regional product (GRP),319695.3042,368349.2532,380888.2702,386368.8066,385832.0085,380592.8877,396689.1181,443096.2529,494643.4655,529138.1905,588298.1727,634830.849,668621.5813,753386.4988,762857.8899,859890.9702,926135.7775,1099356.658,1124098.925,1113004.321,1099466.597,1147554.74,1197034.695,1272592.826,1299131.241,1228307.014
Regional,NORTHERN,Current Market Prices,GRP Per capita (Baht),28495.182,32569.389,33409.167,33619.546,33305.288,32591.481,33927.662,37861.442,42240.164,45173.023,50226.22,54220.561,57149.612,64466.71,65374.438,73826.581,79668.889,94754.865,97076.503,96305.601,95320.682,99851.777,104451.101,111416.424,114224.693,108471.59
Regional,NORTHERN,Current Market Prices,"Population (1,000 persons)",11219.27542,11309.67635,11400.71125,11492.38605,11584.70687,11677.68,11692.20307,11703.10002,11710.2637,11713.58821,11712.96927,11708.30467,11699.49467,11686.44244,11669.05459,11647.444,11624.811,11602.113,11579.516,11557.005,11534.397,11492.582,11460.24,11421.95,11373.471,11323.767
Regional,NORTHERN,Chain Volume Measures,Agriculture,62796.80564,69343.73958,66945.69727,69112.33362,73342.88336,81413.07523,85832.86372,87290.06664,97541.63291,95281.48097,100790.8764,100384.6957,104219.3588,105358.6522,107656.8207,106303.6352,121016.245,128546.5024,125505.121,119413.2651,106945.1439,102628.706,113467.5031,122470.1309,117061.6122,107843.679
Regional,NORTHERN,Chain Volume Measures,Agriculture,62796.80564,69343.73958,66945.69727,69112.33362,73342.88336,81413.07523,85832.86372,87290.06664,97541.63291,95281.48097,100790.8764,100384.6957,104219.3588,105358.6522,107656.8207,106303.6352,121016.245,128546.5024,125505.121,119413.2651,106945.1439,102628.706,113467.5031,122470.1309,117061.6122,107843.679
Regional,NORTHERN,Chain Volume Measures,"Agriculture, forestry and fishing",62796.80564,69343.73958,66945.69727,69112.33362,73342.88336,81413.07523,85832.86372,87290.06664,97541.63291,95281.48097,100790.8764,100384.6957,104219.3588,105358.6522,107656.8207,106303.6352,121016.245,128546.5024,125505.121,119413.2651,106945.1439,102628.706,113467.5031,122470.1309,117061.6122,107843.679
Regional,NORTHERN,Chain Volume Measures,Non-Agriculture,307511.8227,336323.1433,334559.1629,311242.2798,328839.5963,318442.292,321114.3857,355806.1863,385814.2076,392076.5067,409473.9633,416870.8715,431694.2482,434862.0192,442710.6945,464167.9139,474711.2553,521516.5522,521328.6225,518460.4724,538095.9321,562697.5033,575085.6749,596763.5724,608458.6264,583615.0216
Regional,NORTHERN,Chain Volume Measures,Industrial,79421.86575,86050.41647,86338.77996,75265.15294,83551.5893,74059.70587,72049.93755,88593.92776,106120.8809,106009.9444,107574.7179,113989.7616,124187.1185,129245.8318,129486.0711,137820.738,141556.9973,145188.9895,147395.5302,150074.1933,152681.642,162620.5695,160405.6283,167114.2404,171627.4508,159689.4208
